openalexid_first,title_first,abstract_first,openalexid_second,title_second,abstract_second,label
https://openalex.org/W4312933868,High-Resolution Image Synthesis with Latent Diffusion Models,"By decomposing the image formation process into a sequential application of denoising autoencoders, diffusion models (DMs) achieve state-of-the-art synthesis results on image data and beyond. Additionally, their formulation allows for a guiding mechanism to control the image generation process without retraining. However, since these models typically operate directly in pixel space, optimization of powerful DMs often consumes hundreds of GPU days and inference is expensive due to sequential evaluations. To enable DM training on limited computational resources while retaining their quality and flexibility, we apply them in the latent space of powerful pretrained autoencoders. In contrast to previous work, training diffusion models on such a representation allows for the first time to reach a near-optimal point between complexity reduction and detail preservation, greatly boosting visual fidelity. By introducing cross-attention layers into the model architecture, we turn diffusion models into powerful and flexible generators for general conditioning inputs such as text or bounding boxes and high-resolution synthesis becomes possible in a convolutional manner. Our latent diffusion models (LDMs) achieve new state of the art scores for image inpainting and class-conditional image synthesis and highly competitive performance on various tasks, including unconditional image generation, text-to-image synthesis, and super-resolution, while significantly reducing computational requirements compared to pixel-based DMs.",https://openalex.org/W4415722191,Hierarchical Segmentation-guided Diffusion Framework for High-Fidelity Sonar Image Generation,"<title>Abstract</title> The scarcity of high-quality datasets significantly hinders sonar image research. Existing image generation methods often produce low-fidelity, detail-poor results due to uncontrollable randomness. To overcome this, we introduce the Hierarchical Segmentation-guided Diffusion Model (HSD-Sonar), a novel framework for optimized sonar image synthesis. HSD-Sonar employs a hierarchical approach: at the image level, it dynamically adjusts diffusion steps based on input characteristics and precisely controls target regions using masks, enhancing output detail and semantic consistency. At the feature level, it reinforces positional information with mask data and optimizes loss calculation via a region importance-based SG-Loss, effectively reducing background noise and improving perceptual realism. Extensive experiments on multiple public sonar segmentation datasets demonstrate HSD-Sonar's significant superiority in generating high-quality, semantically consistent sonar images. Our research offers a robust and flexible solution, advancing sonar imagery analysis and interpretation.The code is available at https://github.com/mzh529/HSD-Sonar.",1
https://openalex.org/W4303645389,The Determinants of Digital Workplace Adoption: A Conceptual Framework,"The digital workplace is an invaluable organizational resource that can significantly boost the productivity of knowledge workers. The reduction of barriers between people, information, and processes is one of the many benefits offered digital workplace, along with mobility, information searching, communication, and collaboration. However, the Movement Control Order caused commercial losses for more than two thirds of Malaysian SMEs (MCO). 31% of SMEs suffered delays in finishing tasks and projects, while 30% had operational interruptions. From a thorough analysis of the literature on digital workplace adoption adoption, this study presents a conceptual framework to determine the factors that influence digital workplace adoption. The conceptual framework which is based on Unified Theory of Technology Acceptance and Use (UTAUT) will be applied in this study. The proposed framework can be utilized to identify the determinant factors of digital workplace adoption among employees of Malaysian SMEs. In the meantime, Personal Knowledge Management is integrated to the framework serves as a moderator to assess worker's ability in using digital workplace tools.",https://openalex.org/W4415722191,Hierarchical Segmentation-guided Diffusion Framework for High-Fidelity Sonar Image Generation,"<title>Abstract</title> The scarcity of high-quality datasets significantly hinders sonar image research. Existing image generation methods often produce low-fidelity, detail-poor results due to uncontrollable randomness. To overcome this, we introduce the Hierarchical Segmentation-guided Diffusion Model (HSD-Sonar), a novel framework for optimized sonar image synthesis. HSD-Sonar employs a hierarchical approach: at the image level, it dynamically adjusts diffusion steps based on input characteristics and precisely controls target regions using masks, enhancing output detail and semantic consistency. At the feature level, it reinforces positional information with mask data and optimizes loss calculation via a region importance-based SG-Loss, effectively reducing background noise and improving perceptual realism. Extensive experiments on multiple public sonar segmentation datasets demonstrate HSD-Sonar's significant superiority in generating high-quality, semantically consistent sonar images. Our research offers a robust and flexible solution, advancing sonar imagery analysis and interpretation.The code is available at https://github.com/mzh529/HSD-Sonar.",0
https://openalex.org/W2011261152,Online and offline social networks: Use of social networking sites by emerging adults,No abstract available,https://openalex.org/W2273523783,An Exploratory Qualitative Study on People’s Attitudes towards Offline and Online Social Networks: A Case Study at a Brazilian University,"Social networks have emerged as a new medium for sharing and exchanging information. As such, it brings new possibilities and challenges to people’s interaction. In this work, we have investigated through a qualitative study one of these challenges: how people perceive and deal with privacy in online networks, as opposed to the physical world. Our findings from interviewing Facebook users show that although they perceive the online and offline worlds as connected, there is a significant discrepancy between their attitudes towards privacy in online and offline social networks, as well as strategies developed to deal with some of the experienced issues. Based on these findings, we discuss how design decisions are related to privacy issues identified through the interviews and considerations for the design and evaluation of online social networks.",1
https://openalex.org/W1623135239,PAPEL DOS ESCRAVOS NEGROS APÓS A ABOLIÇÃO,"O artigo trata fundamentalmente do papel do afro, ex-escravo, após a abolição da escravatura em maio de 1888. Os dados históricos desde a colonização foram apropriados para revelar as lutas e a maneira como a cultura afro se formou no Brasil, bem como a religião, a relação com o homem branco, de modo a justificar o tratamento com os afros até os anos que precederam 1888 e, sobretudo, a condição resultante nos anos que sucederam a abolição da escravatura.",https://openalex.org/W2273523783,An Exploratory Qualitative Study on People’s Attitudes towards Offline and Online Social Networks: A Case Study at a Brazilian University,"Social networks have emerged as a new medium for sharing and exchanging information. As such, it brings new possibilities and challenges to people’s interaction. In this work, we have investigated through a qualitative study one of these challenges: how people perceive and deal with privacy in online networks, as opposed to the physical world. Our findings from interviewing Facebook users show that although they perceive the online and offline worlds as connected, there is a significant discrepancy between their attitudes towards privacy in online and offline social networks, as well as strategies developed to deal with some of the experienced issues. Based on these findings, we discuss how design decisions are related to privacy issues identified through the interviews and considerations for the design and evaluation of online social networks.",0
https://openalex.org/W1966746692,"""Dead men have no children"" in Conrad's ""The Idiots"" and ""Amy Foster""","""Dead men have no children"" in Conrad's ""The Idiots"" and ""Amy Foster"" Ellen Burton Harrington (bio) On the surface, Joseph Conrad's tales ""The Idiots"" and ""Amy Foster"" appear to have little in common: the former, an oft-denigrated (denigrated even by Conrad himself in his 1920 Author's Note) melodramatic story that is a distant rendering of a family tragedy culminating in murder; the latter, a much appreciated, biographically tinged tale of a castaway's ultimate rejection by his once-generous wife, which is seen through the eyes of a dominating narrator. Yet, each of the stories offers an ironic rejection of the Victorian happy marriage plot, training an almost anthropological eye on the consequences of both financial and genetic inheritance and highlighting the fearful regression of its female protagonist as she lashes out against her spouse. ""The Idiots"" and ""Amy Foster"" recast and critique the ideal of family life by exposing the shortcomings of conventional parental and spousal roles that subjugate wives, using the family circle to explore both the atavism resulting from the stresses of familial conflict and the inescapable influence of genetic inheritance in determining identity. Conrad here makes much of the way apparently civilized individuals have the potential to regress, relying on instinct and violence rather than consideration to determine their behavior, and, by emphasizing the resemblances between the generations, he shows inherited traits to be a significant influence on identity. Each story culminates in a dramatic overthrow of paternal authority in the household that leaves the reader with an ambivalent rendering of maternal authority. In ""The Idiots"" and ""Amy Foster,"" Conrad depicts the irony in the failure of patriarchal culture to ensure the father's legacy, and he does so without glorying in the triumph of the mother; indeed, both stories end with a particularly bleak vision of the future. Richard Herndon describes the correspondence between the seemingly [End Page 93] dissimilar husbands in the two stories: ""Despite his marriage, he still feels isolated, discerns a hostility in his surroundings, has conflicts with his neighbors, and desires a child through whom he can escape his isolation"" (555, 562). The desire to use fatherhood as a remedy for isolation, to give meaning to the father's existence, brings these men into direct—ultimately deadly—conflict with their spouses. The degeneracy that is ascribed to the mothers might be read as an embodiment of turn-of-the-century anxieties about women's liberation and their potential threat to the dominance of men, even as Conrad casts the men as brutish or childish in ways that undermine the idealization of that dominance. Indeed, the rural towns in which the stories are set embody the broader failings of a patriarchal society that recasts its prejudices as a natural hierarchy, failing to recognize that degeneracy cannot be ascribed simply to the disabled or the foreign. In Conrad's telling, degeneracy is endemic. Initially, ""The Idiots"" chronicles the disruption of a bourgeois farmer's ambitious plans for his land and inheritance by the birth of four mentally disadvantaged children, but when Jean-Pierre Bacadou's otherwise conventional wife, Susan, murders him with her ""long scissors"" as he tries to rape her in the hope of conceiving an unafflicted fifth child, Conrad shows the way their contrasting parental assumptions lead to mortal conflict (126). To Jean-Pierre, another child is the hope of the future of his farm, but, to Susan Bacadou, a fifth child will only add to the unbearable household burden of four wholly dependent children who do not recognize her, another reminder of her failure as a mother. Ultimately, the whole family—not just the children—shows signs of degeneracy, particularly in what might be read as a darkly comic rendering of Lombrosian maternal passion, a perspective that ""Amy Foster"" also recalls. There, the intelligent and cosmopolitan Dr. Kennedy offers a withering description of the ""dull,"" degenerate Amy Foster that shows her to be undeserving of Yanko Goorall, her attractive, yet markedly foreign, castaway husband (Conrad, ""Amy"" 107). Her abandonment of Yanko in what proves to be his final illness demonstrates her cruelty as she flees, elementally fearful of the influence Yanko desires over their infant son...",https://openalex.org/W4400973019,"Denegation, Textuality and Intertextuality in ”The Idiots”","“The Idiots,” published as part of Conrad’s first collection of short stories Tales of Unrest (1898), is, by far, the most minimalist of all his tales, therefore dubbed “pointless” by one of his critics. As such, it has mostly occasioned contextual readings to date, purely literary approaches to the story being few and far between. The present article offers a transformative reappraisal of this deprecated Conrad tale, in considering its artistic texture. A combined textual and intertextual approach proposed here reveals the presence, also in this Conrad story, of the modernist device of denegation (assertion of presence by absence, and vice versa) usually ascribed to William Faulkner, which helps resolve the issue of the tale’s ambiguous ending by defining it as the main heroine’s accidental drowning rather than suicide as it is usually seen in Conrad criticism. In its epistemologically transformative role, denegation likewise removes the odium of senselessness from “The Idiots” by identifying its covert, because denegatively construed, taboo theme of incest. The intertextual (Bakhtinian) reading of the story in Kristeva’s understanding of the term, and therefore through recourse to a later writer, i.e., Faulkner, does not only confirm the presence of the theme of incest in “The Idiots” but also reveals the American modernist’s unacknowledged indebtedness to this Conrad tale for some of the key motifs, if not its overall theme, of his most famous novel The Sound and the Fury (1929).",1
https://openalex.org/W2126859076,Macrophage Plasma Membrane Cholesterol Contributes to <i>Brucella abortus</i> Infection of Mice,"ABSTRACT Brucella abortus is a facultative intracellular bacterium capable of surviving inside macrophages. Intracellular replication of B. abortus requires the VirB complex, which is highly similar to conjugative DNA transfer systems. In this study, we show that plasma membrane cholesterol of macrophages is required for the VirB-dependent internalization of B. abortus and also contributes to the establishment of bacterial infection in mice. The internalization of B. abortus was accelerated by treating macrophages with acetylated low-density lipoprotein (acLDL). Treatment of acyl coenzyme A:cholesterol acyltransferase inhibitor, HL-004, to macrophages preloaded with acLDL accelerated the internalization of B. abortus . Ketoconazole, which inhibits cholesterol transport from lysosomes to the cell surface, inhibited the internalization and intracellular replication of B. abortus in macrophages. The Niemann-Pick C1 gene (NPC1), the gene for Niemann-Pick type C disease, characterized by an accumulation of cholesterol in most tissues, promoted B. abortus infection. NPC1-deficient mice were resistant to the bacterial infection. Molecules associated with cholesterol-rich microdomains, “lipid rafts,” accumulate in intracellular vesicles of macrophages isolated from NPC1-deficient mice, and the macrophages yielded no intracellular replication of B. abortus . Thus, trafficking of cholesterol-associated microdomains controlled by NPC1 is critical for the establishment of B. abortus infection.",https://openalex.org/W4400973019,"Denegation, Textuality and Intertextuality in ”The Idiots”","“The Idiots,” published as part of Conrad’s first collection of short stories Tales of Unrest (1898), is, by far, the most minimalist of all his tales, therefore dubbed “pointless” by one of his critics. As such, it has mostly occasioned contextual readings to date, purely literary approaches to the story being few and far between. The present article offers a transformative reappraisal of this deprecated Conrad tale, in considering its artistic texture. A combined textual and intertextual approach proposed here reveals the presence, also in this Conrad story, of the modernist device of denegation (assertion of presence by absence, and vice versa) usually ascribed to William Faulkner, which helps resolve the issue of the tale’s ambiguous ending by defining it as the main heroine’s accidental drowning rather than suicide as it is usually seen in Conrad criticism. In its epistemologically transformative role, denegation likewise removes the odium of senselessness from “The Idiots” by identifying its covert, because denegatively construed, taboo theme of incest. The intertextual (Bakhtinian) reading of the story in Kristeva’s understanding of the term, and therefore through recourse to a later writer, i.e., Faulkner, does not only confirm the presence of the theme of incest in “The Idiots” but also reveals the American modernist’s unacknowledged indebtedness to this Conrad tale for some of the key motifs, if not its overall theme, of his most famous novel The Sound and the Fury (1929).",0
https://openalex.org/W2233140096,Seed priming techniques in field crops -A review,"Germination and seedling emergence are the critical stages in the plant life cycle. Insufficient seedling emergence and inappropriate stand establishment are the main constraints in the production of crops which receiving less rainfall. Farmers do not have sufficient resources to meet the requirement of seedbed preparation for sowing and they are at more risk as compared to progressive farmers. On the other hand good establishment increases competitiveness against weeds, increases tolerance to drought period, increase yield and avoids the time consuming need for re-sowing that is costly too. It is well accepted fact that priming improves germination, reduces seedling emergence time and improves stand establishment. A method to improve the rate and uniformity of germination is the priming or physiological advancement of the seed lot. The general purpose of seed priming is to partially hydrate the seed to a point where germination processes are begun, but they would exhibit rapid germination when re-imbibed under normal or stress conditions. A lot of work has been done on seed priming and results of these studies indicate well the importance of priming to get a good crop stand in many crops of tropical region such as rice, maize, sorghum and pigeon pea.",https://openalex.org/W4399245383,Effect of seed priming treatment on seed germination of Allium cepa var.aggregatum under laboratory condition,"Shallots (Allium cepa var. aggregatum) are a staple in most Malaysian dishes. Malaysia is completely dependent on imports from abroad because there is no large-scale domestic production. Malaysia needs domestically produced shallot seeds in order to reduce imports and strengthen national food security situation. Therefore, MARDI has taken the initiative to initiate a study on the adaptation and production of shallot seed varieties in lowland cultivation. Shallot seeds have been successfully produced through induction techniques and plant factory systems. However, the seeds had a low germination percentage and produced low bulb quality. This problem can be overcome by using the seed priming technique. The seed priming technique can overcome germination issues and improve the quality of shallot bulbs. Therefore, a seed priming study was carried out under laboratory condition to determine the most effective method to increase germination percentage. Results revealed that priming shallot seeds with KNO3 solution and hydropriming for 24 hrs significantly enhanced mean germination time, mean germination rate, time to 50% germination, germination index, shoot and root length.",1
https://openalex.org/W2002214545,"Fishing power, efficiency and selection of gillnets for the shortfin grunt (Microlepidotus brevipinnis Steindachner, 1869), in the southern coast of Jalisco, Mexico","Resumen.-Con el fin de determinar la selectividad, poder de pesca y eficiencia de las redes de enmalle para la sarangola Microlepidotus brevipinnis (Steindachner, 1869) en la zona de Bahía de Navidad, Jalisco, se efectuaron muestreos mensuales de la captura obtenida con redes de 7,62 y 8,89 cm de luz de malla, de abril de 1994 a marzo de 1995.Los resultados indican que la red de 8,89 cm de tamaño de malla captura organismos en promedio 3 cm más grandes y 110 g más pesados que los capturados por la red de 7,62 cm.La red de 7,62 cm obtiene 1,9 veces más organismos por lance y 1,3 veces más biomasa por lance que la obtenida por la red de 8,89.En el análisis de selectividad, se obtuvo una longitud óptima (100% de probabilidad de retención) de 27,7 y 32,2 cm de longitud total para las redes de 7,62 y 8,89 cm de luz de malla, respectivamente.La eficiencia de una red con respecto a la otra cambia en una proporción entre 25 y 39% conforme aumenta la talla de los peces .",https://openalex.org/W4399245383,Effect of seed priming treatment on seed germination of Allium cepa var.aggregatum under laboratory condition,"Shallots (Allium cepa var. aggregatum) are a staple in most Malaysian dishes. Malaysia is completely dependent on imports from abroad because there is no large-scale domestic production. Malaysia needs domestically produced shallot seeds in order to reduce imports and strengthen national food security situation. Therefore, MARDI has taken the initiative to initiate a study on the adaptation and production of shallot seed varieties in lowland cultivation. Shallot seeds have been successfully produced through induction techniques and plant factory systems. However, the seeds had a low germination percentage and produced low bulb quality. This problem can be overcome by using the seed priming technique. The seed priming technique can overcome germination issues and improve the quality of shallot bulbs. Therefore, a seed priming study was carried out under laboratory condition to determine the most effective method to increase germination percentage. Results revealed that priming shallot seeds with KNO3 solution and hydropriming for 24 hrs significantly enhanced mean germination time, mean germination rate, time to 50% germination, germination index, shoot and root length.",0
https://openalex.org/W2886609812,A tele-ultrasonographic platform to collect specialist second opinion in less specialized hospitals,No abstract available,https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",1
https://openalex.org/W2166680641,"The feasibility of nurse practitioner-performed, telementored lung telesonography with remote physician guidance - ‘a remote virtual mentor’",No abstract available,https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",1
https://openalex.org/W1986518248,"Simple, Almost Anywhere, With Almost Anyone: Remote Low-Cost Telementored Resuscitative Lung Ultrasound",The emergent exclusion of APN-PTX can be immediately accomplished by a remote expert economically linked to almost any responder over cellular networks. Further work should explore the range of other physiologic functions and anatomy that could be so remotely assessed.,https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",1
https://openalex.org/W3038614032,Offshore telementored ultrasound: a quality assessment study,No abstract available,https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",1
https://openalex.org/W1986346251,Identification of organ‐specific T cell populations by analysis of multiparameter flow cytometry data using DNA‐chip analysis software,"Abstract Background: The analysis of cells from multiple experimental groups by multiparameter flow cytometry leads to the generation of complex data sets, for which adequate analysis tools are not commonly available. We report here that software designed for transcriptomics applications can be used in multiparameter flow cytometry. Methods: Lymphocytes isolated from nine different mouse organs were stained and subjected to 10‐parameter flow cytometry. The resulting data set contained 594 different T cell subsets per organ per mouse and was organized into a so‐called flow cytometry array (FCA). Results: Computation of a hierarchical tree revealed that lymph nodes and spleen were populated by similar T cell subsets, while T cells from peripheral organs displayed a diverse subset composition. Furthermore, organ‐specific T cell subsets were identified. Conclusions: This new FCA concept in flow cytomics proved to be a valuable tool for the fast and unbiased analysis of complex multiparameter flow cytometry data sets. It can be used for assessing disease progression and therapeutic intervention, and for the association of disease‐related biomarkers on the protein level. © 2006 International Society for Analytical Cytology",https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",0
https://openalex.org/W1536046025,"Mathieu, François. Les Cloches d’église du Québec. Sujets de culture. Québec, Septentrion, 2010, 212 p. ISBN 978-2-89448-605-4","Mathieu, François. Les Cloches d’église du Québec. Sujets de culture. Québec, Septentrion, 2010, 212 p. ISBN 978-2-89448-605-4. Un article de la revue Rabaska (Volume 11, 2013, p. 7-322) diffusée par la plateforme Érudit.",https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",0
https://openalex.org/W4311237373,Obstacles to investment in joint fields between Iraq and neighboring countries and ways to address them,"The investment of the joint oil fields between Iraq and neighboring countries has economic, social and political importance. From an economic point of view, it preserves the oil wealth. Besides, it provides the state treasury with the expected revenues from the sale of oil and gas production - assuming that Iraq’s share specified by OPEC is adapted to production. From a social point of view, it absorbs part of the unemployment, but from a political point of view, the agreement of the two countries concerned to invest in these fields promotes stability and reduces tensions and mutual accusations. However, there are a number of obstacles that prevent this, the most important of which is the security situation in Iraq, the history of relations, and Iraq's non-acceptance of the demarcation of international borders, especially with Kuwait. As well as other obstacles such as financial and technical capabilities, on top of which is the weakness of strategic planning .",https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",0
https://openalex.org/W1602757330,"Chatter Vibration in Turning : 5th Report, On the Vibration Generating in Machining a Brass","The chip created during machining a brass is periodically broken up. Changing the cutting force periodically also, the tool and the work take up a forced vibration. According to the experimental study, the tool and the work, being a kind of the self-excited vibrating system, have a resonance at some cutting speed and generate a chatter vibration above the resonant cutting speed.",https://openalex.org/W4235182819,Offshore tele-veiledet ultralyd,"Victoria Vatsvåg Stipendiat ved Helsefakultetet, avdeling for kvalitet og helseteknologi, Universitetet i Stavanger",0
https://openalex.org/W2019859490,Synthesis and antiviral activity of 9-[4-hydroxy-3-(hydroxymethyl)but-1-yl]purines,"Alkylation of 2-amino-6-chloropurine with 5-(2-bromoethyl)-2,2-dimethyl-1,3-dioxane (5) provided 2-amino-6-chloro-9-[2,(2,2-dimethyl-1,3-dioxan-5-yl)ethyl]purine (6) in high yield. This aminochloropurine 6 was readily converted to the antiviral acyclonucleoside 9-[4-hydroxy-3-(hydroxymethyl)but-1-yl]guanine (1) and to its 6-chloro (10), 6-thio (11), 6-alkoxy (12-17), 6-amino (20), and 6-deoxy (21) purine analogues. The guanine derivative 1 was converted to its xanthine analogue 9. Similarly, alkylation of 6-chloropurine with 5 provided a route to 8, the hypoxanthine analogue of 1. Of these 9-substituted purines, the guanine derivative 1 showed the highest activity against herpes simplex virus types 1 and 2 in cell cultures, and in some tests it was more active than acyclovir, with no evidence of toxicity for the cells. A series of monoesters (30-33) and diesters (24-27, 29) of 1 were prepared, and some of these also showed antiherpes virus activity in cell cultures, the most active ester being the dihexanoate 27.",https://openalex.org/W2012216602,Accelerated effect on Mitsunobu reaction via bis-N-tert-butoxycarbonylation protection of 2-amino-6-chloropurine and its application in a novel synthesis of penciclovir,"Solubility of 2-amino-6-chloropurine in Mitsunobu solvents could be significantly improved after its exocyclic amino group is protected via N-tert-butoxycarbonylation. The bis-Boc protected 2-amino-6-chloropurine also shows excellent activity and N9 selectivity in the coupling with various alcohols by a Mitsunobu reaction. Then, a new practical and efficient method is established for the synthesis of penciclovir (PCV) from bis-Boc-2-amino-6-chloropurine 9 and the side chain of 5-(2-hydroxyethyl)-2,2-dimethyl-1,3-dioxane 5—the latter being a more easily prepared cyclic precursor of the diacetate side chain used in the conventional process. The coupling of 9 with 5 proceeded regioselectively at a N9 position of purine derivative for a good yield under Mitsunobu conditions.",1
https://openalex.org/W2415103987,An Unusual Case of Airway Obstruction in a Child,Un cas d'obstruction de l'airway secondaire a un adenome pleomorphe intratracheale chez un enfant de 10 ans,https://openalex.org/W2012216602,Accelerated effect on Mitsunobu reaction via bis-N-tert-butoxycarbonylation protection of 2-amino-6-chloropurine and its application in a novel synthesis of penciclovir,"Solubility of 2-amino-6-chloropurine in Mitsunobu solvents could be significantly improved after its exocyclic amino group is protected via N-tert-butoxycarbonylation. The bis-Boc protected 2-amino-6-chloropurine also shows excellent activity and N9 selectivity in the coupling with various alcohols by a Mitsunobu reaction. Then, a new practical and efficient method is established for the synthesis of penciclovir (PCV) from bis-Boc-2-amino-6-chloropurine 9 and the side chain of 5-(2-hydroxyethyl)-2,2-dimethyl-1,3-dioxane 5—the latter being a more easily prepared cyclic precursor of the diacetate side chain used in the conventional process. The coupling of 9 with 5 proceeded regioselectively at a N9 position of purine derivative for a good yield under Mitsunobu conditions.",0
https://openalex.org/W2119938582,"Exact Jastrow-Gutzwiller resonating-valence-bond ground state of the spin-(1/2 antiferromagnetic Heisenberg chain with 1/<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msup><mml:mrow><mml:mi mathvariant=""normal"">r</mml:mi></mml:mrow><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msup></mml:mrow></mml:math>exchange","A set of Jastrow wave functions comprises exact eigenstates of a family of S= $\frac{1}{2}$ antiferromagnetic chains with ${\mathrm{r}}^{\mathrm{\ensuremath{-}}2}$ exchange. The ground state of the isotropic model is in this set, and is identical to the U\ensuremath{\rightarrow}\ensuremath{\infty} limit of the Gutzwiller wave function, also identified as Anderson's ``resonating-valence-bond'' state. The full set of energy levels of this model is obtained; the spectrum exhibits remarkable ``supermultiplet'' degeneracies suggesting the existence of a hidden continuous symmetry.",https://openalex.org/W1973768733,Invariants of the Haldane-Shastry SU(<i>N</i>) chain,"Using a formalism developed by Polychronakos, we explicitly construct a set\nof invariants of the motion for the Haldane-Shastry $SU(N)$ chain.\n",1
https://openalex.org/W1969059381,Exchange operator formalism for integrable systems of particles,We formulate one dimensional many-body integrable systems in terms of a new\nset of phase space variables involving exchange operators. The hamiltonian in\nthese variables assumes a decoupled form. This greatly simplifies the\nderivation of the conserved charges and the proof of their commutativity at the\nquantum level.\n,https://openalex.org/W1973768733,Invariants of the Haldane-Shastry SU(<i>N</i>) chain,"Using a formalism developed by Polychronakos, we explicitly construct a set\nof invariants of the motion for the Haldane-Shastry $SU(N)$ chain.\n",1
https://openalex.org/W1999412050,Ground State of a One-Dimensional <i>N</i>-Body System,The problem of N quantum-mechanical equal particles interacting pairwise by inverse-cube forces (``centrifugal potential'') in addition to linear forces (``harmonical potential'') is considered in a onedimensional space. An explicit expression for the ground-state energy and for the corresponding wavefunction is exhibited. A class of excited states is similarly displayed.,https://openalex.org/W1973768733,Invariants of the Haldane-Shastry SU(<i>N</i>) chain,"Using a formalism developed by Polychronakos, we explicitly construct a set\nof invariants of the motion for the Haldane-Shastry $SU(N)$ chain.\n",1
https://openalex.org/W2262542489,Effect of act typicality and homogeneity on script preferences: biases and implications,"Social commerce involves a combination of visual and verbal behaviors whose interpretations are subject to the ambiguity inherent in any given act, which, to varying degrees, may be consistent with multiple scripts. While a single act might lead to a particular inference, preceding acts in a sequence might be expected to bias subjective representations of subsequent behaviors and resulting agent related inferences. The present set of studies examined the notion of act typicality in scripts that share a context, the combined impact of the typicalities of an act sequence on script inferences and the interaction between the typicality of acts and their hierarchy within these scripts. Typicalities were found to be graded analogous to objects categories, suggesting a rich ""shared"" structure of scripts containing actions strongly supportive of only one of the two scripts and others highly equivocal with respect to the two scripts. Typicalities of four act sequences were found to be strongly correlated with ratings assigned to competing explanatory scripts, obtained at the end of the sequence but independent of the number of different scenes represented by the acts in a sequence. Next, sequential ratings to competing scripts in response to an unfolding act triple of non uniform typicality were found to be strongly biased towards the script suggested by the high typicality act and unaffected by the greater number of acts of medium/low typicality preceding the former. Changes in script ratings were found to be asymmetric going from high to low/medium acts and vice versa. These findings have implications for the manner in which covert scripts might be implemented via the exploitation of typicality biases.",https://openalex.org/W1973768733,Invariants of the Haldane-Shastry SU(<i>N</i>) chain,"Using a formalism developed by Polychronakos, we explicitly construct a set\nof invariants of the motion for the Haldane-Shastry $SU(N)$ chain.\n",0
https://openalex.org/W4245281203,El sistema constitucional ambiental: elementos caracterizadores del caso chileno,"El presente documento busca plasmar en una apretada síntesis los principales elementos que caracterizan la institucionalidad ambiental en Chile, partiendo primeramente por el desarrollo constitucional de la materia para proseguir con aportes que ha elaborado la doctrina y la jurisprudencia.",https://openalex.org/W1973768733,Invariants of the Haldane-Shastry SU(<i>N</i>) chain,"Using a formalism developed by Polychronakos, we explicitly construct a set\nof invariants of the motion for the Haldane-Shastry $SU(N)$ chain.\n",0
https://openalex.org/W2593725716,Ubiquity of quantum zero-point fluctuations in dislocation glide,"Modeling the dislocation glide through atomic-scale simulations in pure solids and alloys, the authors show that in the course of the plastic deformation the variation of the crystal's zero point energy (ZPE) and the dislocation potential energy barriers are of opposite sign. The multiplicity of situations in which this same trend has been observed allows us to conclude that quantum fluctuations, giving rise to crystal ZPE, make dislocation glide easier in most materials.",https://openalex.org/W1973768733,Invariants of the Haldane-Shastry SU(<i>N</i>) chain,"Using a formalism developed by Polychronakos, we explicitly construct a set\nof invariants of the motion for the Haldane-Shastry $SU(N)$ chain.\n",0
